candidate,date,pct_trend_adjusted,state,cycle
Donald Trump,2020-10-12,46.64642,Georgia,2020
Joseph R. Biden Jr.,2020-10-11,47.51025,Georgia,2020
Donald Trump,2020-10-11,46.63505,Georgia,2020
Joseph R. Biden Jr.,2020-10-10,47.41056,Georgia,2020
Donald Trump,2020-10-10,46.65952,Georgia,2020
Joseph R. Biden Jr.,2020-10-09,47.51294,Georgia,2020
Donald Trump,2020-10-09,46.62497,Georgia,2020
Joseph R. Biden Jr.,2020-10-08,47.44973,Georgia,2020
Donald Trump,2020-10-08,46.3234,Georgia,2020
Joseph R. Biden Jr.,2020-10-07,47.38175,Georgia,2020
Donald Trump,2020-10-07,46.33241,Georgia,2020
Joseph R. Biden Jr.,2020-10-06,47.3246,Georgia,2020
Donald Trump,2020-10-06,46.42059,Georgia,2020
Joseph R. Biden Jr.,2020-10-05,47.14397,Georgia,2020
Donald Trump,2020-10-05,46.51221,Georgia,2020
Joseph R. Biden Jr.,2020-10-04,47.10025,Georgia,2020
Donald Trump,2020-10-04,46.54621,Georgia,2020
Joseph R. Biden Jr.,2020-10-03,47.05661,Georgia,2020
Donald Trump,2020-10-03,46.62404,Georgia,2020
Joseph R. Biden Jr.,2020-10-02,47.00328,Georgia,2020
Donald Trump,2020-10-02,46.67717,Georgia,2020
Joseph R. Biden Jr.,2020-10-01,47.04886,Georgia,2020
Donald Trump,2020-10-01,46.56226,Georgia,2020
Joseph R. Biden Jr.,2020-09-30,46.86539,Georgia,2020
Donald Trump,2020-09-30,46.92887,Georgia,2020
Joseph R. Biden Jr.,2020-09-29,46.84196,Georgia,2020
Donald Trump,2020-09-29,47.00813,Georgia,2020
Joseph R. Biden Jr.,2020-09-28,45.91139,Georgia,2020
Donald Trump,2020-09-28,47.05302,Georgia,2020
Joseph R. Biden Jr.,2020-09-27,45.92792,Georgia,2020
Donald Trump,2020-09-27,47.01383,Georgia,2020
Joseph R. Biden Jr.,2020-09-26,45.90313,Georgia,2020
Donald Trump,2020-09-26,47.01845,Georgia,2020
Joseph R. Biden Jr.,2020-09-25,45.88519,Georgia,2020
Donald Trump,2020-09-25,47.0074,Georgia,2020
Joseph R. Biden Jr.,2020-09-24,45.8749,Georgia,2020
Donald Trump,2020-09-24,47.00051,Georgia,2020
Joseph R. Biden Jr.,2020-09-23,46.27086,Georgia,2020
Donald Trump,2020-09-23,47.33294,Georgia,2020
Joseph R. Biden Jr.,2020-09-22,46.4673,Georgia,2020
Donald Trump,2020-09-22,47.12133,Georgia,2020
Joseph R. Biden Jr.,2020-09-21,46.29106,Georgia,2020
Donald Trump,2020-09-21,47.30185,Georgia,2020
Joseph R. Biden Jr.,2020-09-20,45.96294,Georgia,2020
Donald Trump,2020-09-20,47.2288,Georgia,2020
Joseph R. Biden Jr.,2020-09-19,46.12985,Georgia,2020
Donald Trump,2020-09-19,47.49363,Georgia,2020
Joseph R. Biden Jr.,2020-09-18,46.14215,Georgia,2020
Donald Trump,2020-09-18,47.49781,Georgia,2020
Joseph R. Biden Jr.,2020-09-17,46.1377,Georgia,2020
Donald Trump,2020-09-17,47.61507,Georgia,2020
Joseph R. Biden Jr.,2020-09-16,46.17385,Georgia,2020
Donald Trump,2020-09-16,47.56953,Georgia,2020
Joseph R. Biden Jr.,2020-09-15,46.22151,Georgia,2020
Donald Trump,2020-09-15,47.54579,Georgia,2020
Joseph R. Biden Jr.,2020-09-14,45.55382,Georgia,2020
Donald Trump,2020-09-14,47.25777,Georgia,2020
Joseph R. Biden Jr.,2020-09-13,45.61702,Georgia,2020
Donald Trump,2020-09-13,47.22927,Georgia,2020
Joseph R. Biden Jr.,2020-09-12,45.57828,Georgia,2020
Donald Trump,2020-09-12,47.09831,Georgia,2020
Joseph R. Biden Jr.,2020-09-11,45.60045,Georgia,2020
Donald Trump,2020-09-11,47.11689,Georgia,2020
Joseph R. Biden Jr.,2020-09-10,45.57335,Georgia,2020
Donald Trump,2020-09-10,47.0803,Georgia,2020
Joseph R. Biden Jr.,2020-09-09,45.46501,Georgia,2020
Donald Trump,2020-09-09,47.16045,Georgia,2020
Joseph R. Biden Jr.,2020-09-08,45.58949,Georgia,2020
Donald Trump,2020-09-08,47.12519,Georgia,2020
Joseph R. Biden Jr.,2020-09-07,45.62246,Georgia,2020
Donald Trump,2020-09-07,47.14302,Georgia,2020
Joseph R. Biden Jr.,2020-09-06,45.63958,Georgia,2020
Donald Trump,2020-09-06,47.05818,Georgia,2020
Joseph R. Biden Jr.,2020-09-05,45.62796,Georgia,2020
Donald Trump,2020-09-05,47.05605,Georgia,2020
Joseph R. Biden Jr.,2020-09-04,45.62466,Georgia,2020
Donald Trump,2020-09-04,47.0337,Georgia,2020
Joseph R. Biden Jr.,2020-09-03,45.55086,Georgia,2020
Donald Trump,2020-09-03,46.99955,Georgia,2020
Joseph R. Biden Jr.,2020-09-02,45.57748,Georgia,2020
Donald Trump,2020-09-02,46.96679,Georgia,2020
Joseph R. Biden Jr.,2020-09-01,45.55825,Georgia,2020
Donald Trump,2020-09-01,47.05106,Georgia,2020
Joseph R. Biden Jr.,2020-08-31,45.81858,Georgia,2020
Donald Trump,2020-08-31,47.14272,Georgia,2020
Joseph R. Biden Jr.,2020-08-30,45.46516,Georgia,2020
Donald Trump,2020-08-30,46.14435,Georgia,2020
Joseph R. Biden Jr.,2020-08-29,45.5477,Georgia,2020
Donald Trump,2020-08-29,46.11521,Georgia,2020
Joseph R. Biden Jr.,2020-08-28,45.59298,Georgia,2020
Donald Trump,2020-08-28,45.9917,Georgia,2020
Joseph R. Biden Jr.,2020-08-27,45.46463,Georgia,2020
Donald Trump,2020-08-27,46.27742,Georgia,2020
Joseph R. Biden Jr.,2020-08-26,45.46058,Georgia,2020
Donald Trump,2020-08-26,46.27094,Georgia,2020
Joseph R. Biden Jr.,2020-08-25,45.90797,Georgia,2020
Donald Trump,2020-08-25,46.25248,Georgia,2020
Joseph R. Biden Jr.,2020-08-24,45.91201,Georgia,2020
Donald Trump,2020-08-24,46.24113,Georgia,2020
Joseph R. Biden Jr.,2020-08-23,45.83998,Georgia,2020
Donald Trump,2020-08-23,46.29964,Georgia,2020
Joseph R. Biden Jr.,2020-08-22,45.77145,Georgia,2020
Donald Trump,2020-08-22,46.34096,Georgia,2020
Joseph R. Biden Jr.,2020-08-21,45.81408,Georgia,2020
Donald Trump,2020-08-21,46.49709,Georgia,2020
Joseph R. Biden Jr.,2020-08-20,45.83447,Georgia,2020
Donald Trump,2020-08-20,46.68995,Georgia,2020
Joseph R. Biden Jr.,2020-08-19,45.81617,Georgia,2020
Donald Trump,2020-08-19,46.77491,Georgia,2020
Joseph R. Biden Jr.,2020-08-18,45.83805,Georgia,2020
Donald Trump,2020-08-18,46.77172,Georgia,2020
Joseph R. Biden Jr.,2020-08-17,45.86813,Georgia,2020
Donald Trump,2020-08-17,46.7823,Georgia,2020
Joseph R. Biden Jr.,2020-08-16,45.99094,Georgia,2020
Donald Trump,2020-08-16,46.65896,Georgia,2020
Joseph R. Biden Jr.,2020-08-15,45.99364,Georgia,2020
Donald Trump,2020-08-15,46.38116,Georgia,2020
Joseph R. Biden Jr.,2020-08-14,45.99257,Georgia,2020
Donald Trump,2020-08-14,46.38203,Georgia,2020
Joseph R. Biden Jr.,2020-08-13,45.87293,Georgia,2020
Donald Trump,2020-08-13,46.36425,Georgia,2020
Joseph R. Biden Jr.,2020-08-12,45.69887,Georgia,2020
Donald Trump,2020-08-12,46.31314,Georgia,2020
Joseph R. Biden Jr.,2020-08-11,45.73483,Georgia,2020
Donald Trump,2020-08-11,46.29947,Georgia,2020
Joseph R. Biden Jr.,2020-08-10,45.77468,Georgia,2020
Donald Trump,2020-08-10,46.57252,Georgia,2020
Joseph R. Biden Jr.,2020-08-09,45.90284,Georgia,2020
Donald Trump,2020-08-09,46.76416,Georgia,2020
Joseph R. Biden Jr.,2020-08-08,45.90341,Georgia,2020
Donald Trump,2020-08-08,46.76366,Georgia,2020
Joseph R. Biden Jr.,2020-08-07,45.90341,Georgia,2020
Donald Trump,2020-08-07,46.76366,Georgia,2020
Joseph R. Biden Jr.,2020-08-06,45.94961,Georgia,2020
Donald Trump,2020-08-06,46.83364,Georgia,2020
Joseph R. Biden Jr.,2020-08-05,46.32206,Georgia,2020
Donald Trump,2020-08-05,46.12724,Georgia,2020
Joseph R. Biden Jr.,2020-08-04,46.42252,Georgia,2020
Donald Trump,2020-08-04,46.00402,Georgia,2020
Joseph R. Biden Jr.,2020-08-03,46.42445,Georgia,2020
Donald Trump,2020-08-03,45.98373,Georgia,2020
Joseph R. Biden Jr.,2020-08-02,46.04247,Georgia,2020
Donald Trump,2020-08-02,46.72018,Georgia,2020
Joseph R. Biden Jr.,2020-08-01,45.95066,Georgia,2020
Donald Trump,2020-08-01,47.20638,Georgia,2020
Joseph R. Biden Jr.,2020-07-31,45.95066,Georgia,2020
Donald Trump,2020-07-31,47.20638,Georgia,2020
Joseph R. Biden Jr.,2020-07-30,45.89031,Georgia,2020
Donald Trump,2020-07-30,47.10364,Georgia,2020
Joseph R. Biden Jr.,2020-07-29,45.90064,Georgia,2020
Donald Trump,2020-07-29,47.08011,Georgia,2020
Joseph R. Biden Jr.,2020-07-28,45.87687,Georgia,2020
Donald Trump,2020-07-28,46.77477,Georgia,2020
Joseph R. Biden Jr.,2020-07-27,45.84742,Georgia,2020
Donald Trump,2020-07-27,47.15897,Georgia,2020
Joseph R. Biden Jr.,2020-07-26,45.88678,Georgia,2020
Donald Trump,2020-07-26,47.22337,Georgia,2020
Joseph R. Biden Jr.,2020-07-25,45.8676,Georgia,2020
Donald Trump,2020-07-25,47.19412,Georgia,2020
Joseph R. Biden Jr.,2020-07-24,45.8615,Georgia,2020
Donald Trump,2020-07-24,47.19244,Georgia,2020
Joseph R. Biden Jr.,2020-07-23,45.83927,Georgia,2020
Donald Trump,2020-07-23,47.21533,Georgia,2020
Joseph R. Biden Jr.,2020-07-22,45.71239,Georgia,2020
Donald Trump,2020-07-22,47.17434,Georgia,2020
Joseph R. Biden Jr.,2020-07-21,46.31174,Georgia,2020
Donald Trump,2020-07-21,47.1416,Georgia,2020
Joseph R. Biden Jr.,2020-07-20,46.3139,Georgia,2020
Donald Trump,2020-07-20,47.1422,Georgia,2020
Joseph R. Biden Jr.,2020-07-19,47.09494,Georgia,2020
Donald Trump,2020-07-19,46.2388,Georgia,2020
Joseph R. Biden Jr.,2020-07-18,47.01155,Georgia,2020
Donald Trump,2020-07-18,46.09086,Georgia,2020
Joseph R. Biden Jr.,2020-07-17,46.9812,Georgia,2020
Donald Trump,2020-07-17,46.09358,Georgia,2020
Joseph R. Biden Jr.,2020-07-16,46.98318,Georgia,2020
Donald Trump,2020-07-16,46.07433,Georgia,2020
Joseph R. Biden Jr.,2020-07-15,46.98091,Georgia,2020
Donald Trump,2020-07-15,46.07634,Georgia,2020
Joseph R. Biden Jr.,2020-07-14,47.03545,Georgia,2020
Donald Trump,2020-07-14,46.07949,Georgia,2020
Joseph R. Biden Jr.,2020-07-13,46.98715,Georgia,2020
Donald Trump,2020-07-13,46.0939,Georgia,2020
Joseph R. Biden Jr.,2020-07-12,47.24006,Georgia,2020
Donald Trump,2020-07-12,46.13219,Georgia,2020
Joseph R. Biden Jr.,2020-07-11,47.65676,Georgia,2020
Donald Trump,2020-07-11,45.87862,Georgia,2020
Joseph R. Biden Jr.,2020-07-10,47.63865,Georgia,2020
Donald Trump,2020-07-10,45.89324,Georgia,2020
Joseph R. Biden Jr.,2020-07-09,47.61554,Georgia,2020
Donald Trump,2020-07-09,45.87582,Georgia,2020
Joseph R. Biden Jr.,2020-07-08,47.53098,Georgia,2020
Donald Trump,2020-07-08,45.85497,Georgia,2020
Joseph R. Biden Jr.,2020-07-07,47.7199,Georgia,2020
Donald Trump,2020-07-07,45.99365,Georgia,2020
Joseph R. Biden Jr.,2020-07-06,47.69475,Georgia,2020
Donald Trump,2020-07-06,45.97963,Georgia,2020
Joseph R. Biden Jr.,2020-07-05,47.69922,Georgia,2020
Donald Trump,2020-07-05,45.9784,Georgia,2020
Joseph R. Biden Jr.,2020-07-04,47.69646,Georgia,2020
Donald Trump,2020-07-04,45.97855,Georgia,2020
Joseph R. Biden Jr.,2020-07-03,47.69646,Georgia,2020
Donald Trump,2020-07-03,45.9784,Georgia,2020
Joseph R. Biden Jr.,2020-07-02,47.70298,Georgia,2020
Donald Trump,2020-07-02,45.96539,Georgia,2020
Joseph R. Biden Jr.,2020-07-01,47.6872,Georgia,2020
Donald Trump,2020-07-01,45.93934,Georgia,2020
Joseph R. Biden Jr.,2020-06-30,47.69765,Georgia,2020
Donald Trump,2020-06-30,45.94851,Georgia,2020
Joseph R. Biden Jr.,2020-06-29,47.5864,Georgia,2020
Donald Trump,2020-06-29,45.89437,Georgia,2020
Joseph R. Biden Jr.,2020-06-28,47.39729,Georgia,2020
Donald Trump,2020-06-28,46.04037,Georgia,2020
Joseph R. Biden Jr.,2020-06-27,47.39729,Georgia,2020
Donald Trump,2020-06-27,46.04037,Georgia,2020
Joseph R. Biden Jr.,2020-06-26,47.4125,Georgia,2020
Donald Trump,2020-06-26,46.04098,Georgia,2020
Joseph R. Biden Jr.,2020-06-25,47.31031,Georgia,2020
Donald Trump,2020-06-25,45.90997,Georgia,2020
Joseph R. Biden Jr.,2020-06-24,47.1988,Georgia,2020
Donald Trump,2020-06-24,45.94239,Georgia,2020
Joseph R. Biden Jr.,2020-06-23,47.22737,Georgia,2020
Donald Trump,2020-06-23,46.14647,Georgia,2020
Joseph R. Biden Jr.,2020-06-22,47.04401,Georgia,2020
Donald Trump,2020-06-22,46.12159,Georgia,2020
Joseph R. Biden Jr.,2020-06-21,46.85886,Georgia,2020
Donald Trump,2020-06-21,46.10398,Georgia,2020
Joseph R. Biden Jr.,2020-06-20,46.87653,Georgia,2020
Donald Trump,2020-06-20,46.09107,Georgia,2020
Joseph R. Biden Jr.,2020-06-19,46.82822,Georgia,2020
Donald Trump,2020-06-19,46.05059,Georgia,2020
Joseph R. Biden Jr.,2020-06-18,46.88838,Georgia,2020
Donald Trump,2020-06-18,46.03218,Georgia,2020
Joseph R. Biden Jr.,2020-06-17,47.00993,Georgia,2020
Donald Trump,2020-06-17,46.05964,Georgia,2020
Joseph R. Biden Jr.,2020-06-16,46.99984,Georgia,2020
Donald Trump,2020-06-16,46.13556,Georgia,2020
Joseph R. Biden Jr.,2020-06-15,46.84787,Georgia,2020
Donald Trump,2020-06-15,46.23544,Georgia,2020
Joseph R. Biden Jr.,2020-06-14,46.84512,Georgia,2020
Donald Trump,2020-06-14,46.2333,Georgia,2020
Joseph R. Biden Jr.,2020-06-13,46.80348,Georgia,2020
Donald Trump,2020-06-13,46.28341,Georgia,2020
Joseph R. Biden Jr.,2020-06-12,46.3209,Georgia,2020
Donald Trump,2020-06-12,46.33859,Georgia,2020
Joseph R. Biden Jr.,2020-06-11,46.32593,Georgia,2020
Donald Trump,2020-06-11,46.33759,Georgia,2020
Joseph R. Biden Jr.,2020-06-10,46.32253,Georgia,2020
Donald Trump,2020-06-10,46.33833,Georgia,2020
Joseph R. Biden Jr.,2020-06-09,46.30207,Georgia,2020
Donald Trump,2020-06-09,46.36798,Georgia,2020
Joseph R. Biden Jr.,2020-06-08,46.21059,Georgia,2020
Donald Trump,2020-06-08,46.45567,Georgia,2020
Joseph R. Biden Jr.,2020-06-07,46.20555,Georgia,2020
Donald Trump,2020-06-07,46.45544,Georgia,2020
Joseph R. Biden Jr.,2020-06-06,46.27171,Georgia,2020
Donald Trump,2020-06-06,46.58541,Georgia,2020
Joseph R. Biden Jr.,2020-06-05,46.15056,Georgia,2020
Donald Trump,2020-06-05,46.70618,Georgia,2020
Joseph R. Biden Jr.,2020-06-04,45.95644,Georgia,2020
Donald Trump,2020-06-04,46.72039,Georgia,2020
Joseph R. Biden Jr.,2020-06-03,45.93893,Georgia,2020
Donald Trump,2020-06-03,46.82136,Georgia,2020
Joseph R. Biden Jr.,2020-06-02,45.67729,Georgia,2020
Donald Trump,2020-06-02,46.47878,Georgia,2020
Joseph R. Biden Jr.,2020-06-01,45.63916,Georgia,2020
Donald Trump,2020-06-01,46.43787,Georgia,2020
Joseph R. Biden Jr.,2020-05-31,45.56297,Georgia,2020
Donald Trump,2020-05-31,46.45646,Georgia,2020
Joseph R. Biden Jr.,2020-05-30,45.62947,Georgia,2020
Donald Trump,2020-05-30,46.48994,Georgia,2020
Joseph R. Biden Jr.,2020-05-29,45.67515,Georgia,2020
Donald Trump,2020-05-29,46.55044,Georgia,2020
Joseph R. Biden Jr.,2020-05-28,45.67515,Georgia,2020
Donald Trump,2020-05-28,46.55044,Georgia,2020
Joseph R. Biden Jr.,2020-05-27,45.64709,Georgia,2020
Donald Trump,2020-05-27,46.39477,Georgia,2020
Joseph R. Biden Jr.,2020-05-26,46.16768,Georgia,2020
Donald Trump,2020-05-26,47.0606,Georgia,2020
Joseph R. Biden Jr.,2020-05-25,46.00269,Georgia,2020
Donald Trump,2020-05-25,47.042,Georgia,2020
Joseph R. Biden Jr.,2020-05-24,46.00269,Georgia,2020
Donald Trump,2020-05-24,47.042,Georgia,2020
Joseph R. Biden Jr.,2020-05-23,46.06123,Georgia,2020
Donald Trump,2020-05-23,47.05761,Georgia,2020
Joseph R. Biden Jr.,2020-05-22,46.06181,Georgia,2020
Donald Trump,2020-05-22,47.10703,Georgia,2020
Joseph R. Biden Jr.,2020-05-21,46.05446,Georgia,2020
Donald Trump,2020-05-21,47.10315,Georgia,2020
Joseph R. Biden Jr.,2020-05-20,46.1683,Georgia,2020
Donald Trump,2020-05-20,47.14237,Georgia,2020
Joseph R. Biden Jr.,2020-05-19,46.19149,Georgia,2020
Donald Trump,2020-05-19,47.2233,Georgia,2020
Joseph R. Biden Jr.,2020-05-18,46.10183,Georgia,2020
Donald Trump,2020-05-18,47.231,Georgia,2020
Joseph R. Biden Jr.,2020-05-17,45.61157,Georgia,2020
Donald Trump,2020-05-17,46.98161,Georgia,2020
Joseph R. Biden Jr.,2020-05-16,45.65267,Georgia,2020
Donald Trump,2020-05-16,46.93913,Georgia,2020
Joseph R. Biden Jr.,2020-05-15,45.63195,Georgia,2020
Donald Trump,2020-05-15,46.98862,Georgia,2020
Joseph R. Biden Jr.,2020-05-14,45.61419,Georgia,2020
Donald Trump,2020-05-14,46.975,Georgia,2020
Joseph R. Biden Jr.,2020-05-13,45.51095,Georgia,2020
Donald Trump,2020-05-13,46.95297,Georgia,2020
Joseph R. Biden Jr.,2020-05-12,45.63022,Georgia,2020
Donald Trump,2020-05-12,46.31536,Georgia,2020
Joseph R. Biden Jr.,2020-05-11,45.59552,Georgia,2020
Donald Trump,2020-05-11,46.34925,Georgia,2020
Joseph R. Biden Jr.,2020-05-10,45.59613,Georgia,2020
Donald Trump,2020-05-10,46.3515,Georgia,2020
Joseph R. Biden Jr.,2020-05-09,45.48036,Georgia,2020
Donald Trump,2020-05-09,46.21409,Georgia,2020
Joseph R. Biden Jr.,2020-05-08,45.59124,Georgia,2020
Donald Trump,2020-05-08,46.32319,Georgia,2020
Joseph R. Biden Jr.,2020-05-07,45.59364,Georgia,2020
Donald Trump,2020-05-07,46.32056,Georgia,2020
Joseph R. Biden Jr.,2020-05-06,45.02718,Georgia,2020
Donald Trump,2020-05-06,46.70221,Georgia,2020
Joseph R. Biden Jr.,2020-05-05,45.1781,Georgia,2020
Donald Trump,2020-05-05,46.7276,Georgia,2020
Joseph R. Biden Jr.,2020-05-04,45.35245,Georgia,2020
Donald Trump,2020-05-04,46.61172,Georgia,2020
Joseph R. Biden Jr.,2020-05-03,45.23694,Georgia,2020
Donald Trump,2020-05-03,46.65756,Georgia,2020
Joseph R. Biden Jr.,2020-05-02,45.2941,Georgia,2020
Donald Trump,2020-05-02,46.64312,Georgia,2020
Joseph R. Biden Jr.,2020-05-01,45.26516,Georgia,2020
Donald Trump,2020-05-01,46.67358,Georgia,2020
Joseph R. Biden Jr.,2020-04-30,45.21788,Georgia,2020
Donald Trump,2020-04-30,46.66749,Georgia,2020
Joseph R. Biden Jr.,2020-04-29,45.21799,Georgia,2020
Donald Trump,2020-04-29,46.66752,Georgia,2020
Joseph R. Biden Jr.,2020-04-28,45.50022,Georgia,2020
Donald Trump,2020-04-28,46.68278,Georgia,2020
Joseph R. Biden Jr.,2020-04-27,45.25161,Georgia,2020
Donald Trump,2020-04-27,46.46404,Georgia,2020
Joseph R. Biden Jr.,2020-04-26,45.63205,Georgia,2020
Donald Trump,2020-04-26,47.20645,Georgia,2020
Joseph R. Biden Jr.,2020-04-25,45.66997,Georgia,2020
Donald Trump,2020-04-25,47.22902,Georgia,2020
Joseph R. Biden Jr.,2020-04-24,45.65751,Georgia,2020
Donald Trump,2020-04-24,47.42469,Georgia,2020
Joseph R. Biden Jr.,2020-04-23,45.65751,Georgia,2020
Donald Trump,2020-04-23,47.42469,Georgia,2020
Joseph R. Biden Jr.,2020-04-22,45.65741,Georgia,2020
Donald Trump,2020-04-22,47.42476,Georgia,2020
Joseph R. Biden Jr.,2020-04-21,45.65741,Georgia,2020
Donald Trump,2020-04-21,47.42476,Georgia,2020
Joseph R. Biden Jr.,2020-04-20,45.61016,Georgia,2020
Donald Trump,2020-04-20,47.64048,Georgia,2020
Joseph R. Biden Jr.,2020-04-19,45.49297,Georgia,2020
Donald Trump,2020-04-19,47.75367,Georgia,2020
Joseph R. Biden Jr.,2020-04-18,45.48644,Georgia,2020
Donald Trump,2020-04-18,47.87202,Georgia,2020
Joseph R. Biden Jr.,2020-04-17,45.40769,Georgia,2020
Donald Trump,2020-04-17,47.85854,Georgia,2020
Joseph R. Biden Jr.,2020-04-16,45.4011,Georgia,2020
Donald Trump,2020-04-16,47.84381,Georgia,2020
Joseph R. Biden Jr.,2020-04-15,45.14929,Georgia,2020
Donald Trump,2020-04-15,47.62929,Georgia,2020
Joseph R. Biden Jr.,2020-04-14,44.89132,Georgia,2020
Donald Trump,2020-04-14,47.79341,Georgia,2020
Joseph R. Biden Jr.,2020-04-13,44.66464,Georgia,2020
Donald Trump,2020-04-13,47.74348,Georgia,2020
Joseph R. Biden Jr.,2020-04-12,44.66493,Georgia,2020
Donald Trump,2020-04-12,47.74351,Georgia,2020
Joseph R. Biden Jr.,2020-04-11,44.89242,Georgia,2020
Donald Trump,2020-04-11,47.20552,Georgia,2020
Joseph R. Biden Jr.,2020-04-10,44.96343,Georgia,2020
Donald Trump,2020-04-10,47.21346,Georgia,2020
Joseph R. Biden Jr.,2020-04-09,45.11161,Georgia,2020
Donald Trump,2020-04-09,47.24661,Georgia,2020
Joseph R. Biden Jr.,2020-04-08,45.11124,Georgia,2020
Donald Trump,2020-04-08,47.24652,Georgia,2020
Joseph R. Biden Jr.,2020-04-07,45.09743,Georgia,2020
Donald Trump,2020-04-07,47.26682,Georgia,2020
Joseph R. Biden Jr.,2020-04-06,45.40374,Georgia,2020
Donald Trump,2020-04-06,47.22574,Georgia,2020
Joseph R. Biden Jr.,2020-04-05,45.28884,Georgia,2020
Donald Trump,2020-04-05,47.31333,Georgia,2020
Joseph R. Biden Jr.,2020-04-04,45.2447,Georgia,2020
Donald Trump,2020-04-04,47.28419,Georgia,2020
Joseph R. Biden Jr.,2020-04-03,45.24107,Georgia,2020
Donald Trump,2020-04-03,47.30206,Georgia,2020
Joseph R. Biden Jr.,2020-04-02,45.43837,Georgia,2020
Donald Trump,2020-04-02,47.3683,Georgia,2020
Joseph R. Biden Jr.,2020-04-01,45.43837,Georgia,2020
Donald Trump,2020-04-01,47.3683,Georgia,2020
Joseph R. Biden Jr.,2020-03-31,44.98384,Georgia,2020
Donald Trump,2020-03-31,47.75441,Georgia,2020
Joseph R. Biden Jr.,2020-03-30,45.076,Georgia,2020
Donald Trump,2020-03-30,47.79835,Georgia,2020
Joseph R. Biden Jr.,2020-03-29,45.22242,Georgia,2020
Donald Trump,2020-03-29,47.82005,Georgia,2020
Joseph R. Biden Jr.,2020-03-28,45.27483,Georgia,2020
Donald Trump,2020-03-28,47.86114,Georgia,2020
Joseph R. Biden Jr.,2020-03-27,45.33097,Georgia,2020
Donald Trump,2020-03-27,47.98641,Georgia,2020
Joseph R. Biden Jr.,2020-03-26,45.33097,Georgia,2020
Donald Trump,2020-03-26,47.98641,Georgia,2020
Joseph R. Biden Jr.,2020-03-25,45.17411,Georgia,2020
Donald Trump,2020-03-25,47.96036,Georgia,2020
Joseph R. Biden Jr.,2020-03-24,45.15269,Georgia,2020
Donald Trump,2020-03-24,47.69391,Georgia,2020
Joseph R. Biden Jr.,2020-03-23,45.42411,Georgia,2020
Donald Trump,2020-03-23,48.33244,Georgia,2020
Joseph R. Biden Jr.,2020-03-22,45.49752,Georgia,2020
Donald Trump,2020-03-22,48.51721,Georgia,2020
Joseph R. Biden Jr.,2020-03-21,45.5785,Georgia,2020
Donald Trump,2020-03-21,48.39946,Georgia,2020
Joseph R. Biden Jr.,2020-03-20,45.57876,Georgia,2020
Donald Trump,2020-03-20,48.39019,Georgia,2020
Joseph R. Biden Jr.,2020-03-19,45.58875,Georgia,2020
Donald Trump,2020-03-19,48.40293,Georgia,2020
Joseph R. Biden Jr.,2020-03-18,45.28942,Georgia,2020
Donald Trump,2020-03-18,48.08285,Georgia,2020
Joseph R. Biden Jr.,2020-03-17,45.28942,Georgia,2020
Donald Trump,2020-03-17,48.08285,Georgia,2020
Joseph R. Biden Jr.,2020-03-16,45.28816,Georgia,2020
Donald Trump,2020-03-16,48.12674,Georgia,2020
Joseph R. Biden Jr.,2020-03-15,45.36812,Georgia,2020
Donald Trump,2020-03-15,48.3557,Georgia,2020
Joseph R. Biden Jr.,2020-03-14,45.42375,Georgia,2020
Donald Trump,2020-03-14,48.40594,Georgia,2020
Joseph R. Biden Jr.,2020-03-13,45.42422,Georgia,2020
Donald Trump,2020-03-13,48.40607,Georgia,2020
Joseph R. Biden Jr.,2020-03-12,45.25785,Georgia,2020
Donald Trump,2020-03-12,48.44082,Georgia,2020
Joseph R. Biden Jr.,2020-03-11,45.20417,Georgia,2020
Donald Trump,2020-03-11,48.41309,Georgia,2020
Joseph R. Biden Jr.,2020-03-10,45.35732,Georgia,2020
Donald Trump,2020-03-10,48.22697,Georgia,2020
Joseph R. Biden Jr.,2020-03-09,45.3877,Georgia,2020
Donald Trump,2020-03-09,48.28189,Georgia,2020
Joseph R. Biden Jr.,2020-03-08,45.4819,Georgia,2020
Donald Trump,2020-03-08,48.41902,Georgia,2020
Joseph R. Biden Jr.,2020-03-07,45.38739,Georgia,2020
Donald Trump,2020-03-07,48.81919,Georgia,2020
Joseph R. Biden Jr.,2020-03-06,45.20369,Georgia,2020
